UserID,CampaignID,InteractionType
UID_00442,CID_00306,invest
UID_00348,CID_00374,like
UID_00111,CID_00399,invest
UID_00825,CID_00210,view
UID_00757,CID_00148,invest
UID_00685,CID_00379,view
UID_00599,CID_00492,share
UID_00815,CID_00404,view
UID_00109,CID_00347,invest
UID_00790,CID_00186,like
UID_00190,CID_00125,invest
UID_00058,CID_00308,invest
UID_00244,CID_00319,like
UID_00617,CID_00095,like
UID_00489,CID_00444,share
UID_00372,CID_00283,invest
UID_00207,CID_00059,share
UID_00758,CID_00255,view
UID_00762,CID_00260,view
UID_00705,CID_00173,like
UID_00512,CID_00249,like
UID_00814,CID_00150,share
UID_00794,CID_00192,view
UID_00086,CID_00199,like
UID_00133,CID_00397,view
UID_00694,CID_00266,invest
UID_00688,CID_00260,share
UID_00644,CID_00068,like
UID_00139,CID_00342,share
UID_00270,CID_00195,invest
UID_00119,CID_00282,view
UID_00844,CID_00278,share
UID_00476,CID_00170,share
UID_00280,CID_00077,share
UID_00900,CID_00397,view
UID_00257,CID_00192,share
UID_00720,CID_00062,view
UID_00668,CID_00495,like
UID_00934,CID_00158,like
UID_00051,CID_00140,view
UID_00828,CID_00020,view
UID_00308,CID_00134,view
UID_00303,CID_00219,share
UID_00640,CID_00002,share
UID_00606,CID_00461,like
UID_00517,CID_00083,invest
UID_00565,CID_00027,share
UID_00029,CID_00347,like
UID_00635,CID_00247,invest
UID_00735,CID_00360,invest
UID_00512,CID_00012,share
UID_00402,CID_00258,like
UID_00819,CID_00439,share
UID_00989,CID_00391,share
UID_00227,CID_00309,view
UID_00247,CID_00337,like
UID_00193,CID_00191,view
UID_00997,CID_00139,invest
UID_00724,CID_00283,share
UID_00950,CID_00471,share
UID_00561,CID_00024,like
UID_00012,CID_00229,like
UID_00727,CID_00121,share
UID_00916,CID_00279,share
UID_00402,CID_00390,view
UID_00186,CID_00117,invest
UID_00166,CID_00456,invest
UID_00864,CID_00450,invest
UID_00772,CID_00215,view
UID_00680,CID_00349,invest
UID_00276,CID_00125,view
UID_00014,CID_00184,share
UID_00087,CID_00148,share
UID_00710,CID_00411,share
UID_00039,CID_00351,share
UID_00762,CID_00176,view
UID_00410,CID_00164,view
UID_00135,CID_00373,like
UID_00913,CID_00467,share
UID_00039,CID_00134,like
UID_00128,CID_00346,invest
UID_00597,CID_00136,share
UID_00896,CID_00489,invest
UID_00578,CID_00460,like
UID_00548,CID_00255,view
UID_00495,CID_00241,view
UID_00991,CID_00249,view
UID_00326,CID_00372,share
UID_00221,CID_00388,share
UID_00100,CID_00235,like
UID_00420,CID_00473,share
UID_00133,CID_00320,invest
UID_00945,CID_00312,view
UID_00071,CID_00293,share
UID_00656,CID_00300,view
UID_00505,CID_00493,view
UID_00357,CID_00289,like
UID_00013,CID_00401,view
UID_00976,CID_00498,view
UID_00778,CID_00173,invest
UID_00575,CID_00112,share
UID_00399,CID_00388,view
UID_00915,CID_00059,invest
UID_00356,CID_00375,view
UID_00365,CID_00372,like
UID_00830,CID_00447,share
UID_00983,CID_00125,invest
UID_00093,CID_00480,view
UID_00092,CID_00225,share
UID_00944,CID_00155,invest
UID_00235,CID_00208,invest
UID_00852,CID_00306,share
UID_00218,CID_00457,like
UID_00943,CID_00423,like
UID_00115,CID_00467,invest
UID_00309,CID_00088,invest
UID_00145,CID_00110,invest
UID_00520,CID_00059,share
UID_00765,CID_00471,invest
UID_00001,CID_00170,view
UID_00994,CID_00273,invest
UID_00404,CID_00349,share
UID_00102,CID_00045,share
UID_00090,CID_00101,view
UID_00174,CID_00404,like
UID_00727,CID_00447,share
UID_00178,CID_00234,like
UID_00884,CID_00166,share
UID_00025,CID_00195,share
UID_00766,CID_00293,share
UID_00045,CID_00045,invest
UID_00078,CID_00044,like
UID_00529,CID_00375,like
UID_00808,CID_00254,invest
UID_00178,CID_00141,share
UID_00041,CID_00348,share
UID_00573,CID_00260,share
UID_00171,CID_00476,invest
UID_00335,CID_00117,like
UID_00753,CID_00246,view
UID_00130,CID_00176,view
UID_00891,CID_00301,view
UID_00636,CID_00255,share
UID_00486,CID_00377,share
UID_00510,CID_00317,share
UID_00696,CID_00074,view
UID_00830,CID_00134,like
UID_00129,CID_00215,invest
UID_00058,CID_00365,view
UID_00612,CID_00475,share
UID_00911,CID_00048,view
UID_00549,CID_00163,like
UID_00413,CID_00349,view
UID_00641,CID_00310,invest
UID_00373,CID_00383,view
UID_00407,CID_00062,like
UID_00233,CID_00478,view
UID_00581,CID_00297,view
UID_00820,CID_00463,invest
UID_00946,CID_00195,like
UID_00744,CID_00118,invest
UID_00894,CID_00311,invest
UID_00201,CID_00273,invest
UID_00962,CID_00334,view
UID_00783,CID_00140,view
UID_00554,CID_00099,like
UID_00815,CID_00261,share
UID_00609,CID_00027,share
UID_00350,CID_00099,share
UID_00455,CID_00436,view
UID_00367,CID_00157,view
UID_00035,CID_00379,share
UID_00691,CID_00106,share
UID_00546,CID_00090,like
UID_00651,CID_00201,share
UID_00368,CID_00016,invest
UID_00383,CID_00085,share
UID_00607,CID_00497,like
UID_00685,CID_00192,invest
UID_00356,CID_00399,view
UID_00676,CID_00457,invest
UID_00832,CID_00483,share
UID_00920,CID_00376,invest
UID_00074,CID_00150,view
UID_00262,CID_00413,share
UID_00335,CID_00175,invest
UID_00765,CID_00120,share
UID_00995,CID_00222,share
UID_00258,CID_00462,invest
UID_00980,CID_00497,view
UID_00787,CID_00022,view
UID_00423,CID_00037,like
UID_00106,CID_00137,invest
UID_00916,CID_00478,invest
UID_00723,CID_00344,view
UID_00233,CID_00478,invest
UID_00246,CID_00156,view
UID_00253,CID_00448,invest
UID_00959,CID_00348,share
UID_00007,CID_00174,like
UID_00288,CID_00091,invest
UID_00789,CID_00477,invest
UID_00761,CID_00117,invest
UID_00240,CID_00091,view
UID_00915,CID_00428,share
UID_00010,CID_00255,view
UID_00054,CID_00055,share
UID_00210,CID_00239,share
UID_00983,CID_00095,share
UID_00396,CID_00429,like
UID_00224,CID_00127,share
UID_00864,CID_00099,like
UID_00919,CID_00190,view
UID_00863,CID_00097,share
UID_00807,CID_00130,view
UID_00133,CID_00241,share
UID_00041,CID_00176,share
UID_00070,CID_00115,share
UID_00452,CID_00090,like
UID_00288,CID_00110,share
UID_00190,CID_00235,invest
UID_00731,CID_00100,view
UID_00978,CID_00196,share
UID_00582,CID_00014,like
UID_00510,CID_00379,view
UID_00605,CID_00163,invest
UID_00404,CID_00223,like
UID_00507,CID_00102,share
UID_00925,CID_00255,invest
UID_00154,CID_00072,share
UID_00064,CID_00006,share
UID_00207,CID_00352,view
UID_00515,CID_00248,view
UID_00817,CID_00278,view
UID_00273,CID_00217,share
UID_00975,CID_00032,invest
UID_00297,CID_00189,invest
UID_00709,CID_00030,invest
UID_00239,CID_00154,share
UID_00753,CID_00479,share
UID_00189,CID_00152,view
UID_00666,CID_00391,like
UID_00166,CID_00251,invest
UID_00899,CID_00477,share
UID_00330,CID_00350,view
UID_00883,CID_00296,view
UID_00192,CID_00335,like
UID_00245,CID_00200,like
UID_00261,CID_00386,like
UID_00046,CID_00486,view
UID_00619,CID_00351,view
UID_00041,CID_00201,share
UID_00461,CID_00299,share
UID_00290,CID_00172,share
UID_00301,CID_00457,share
UID_00188,CID_00082,share
UID_00625,CID_00455,share
UID_00949,CID_00401,view
UID_00311,CID_00100,view
UID_00878,CID_00144,view
UID_00192,CID_00195,invest
UID_00685,CID_00413,share
UID_00067,CID_00473,invest
UID_00698,CID_00112,share
UID_00592,CID_00476,invest
UID_00917,CID_00388,like
UID_00222,CID_00388,invest
UID_00404,CID_00121,share
UID_00173,CID_00245,view
UID_00353,CID_00287,like
UID_00447,CID_00281,like
UID_00510,CID_00199,like
UID_00110,CID_00465,invest
UID_00184,CID_00023,invest
UID_00794,CID_00055,like
UID_00539,CID_00448,view
UID_00057,CID_00367,view
UID_00452,CID_00083,view
UID_00717,CID_00354,share
UID_00655,CID_00405,invest
UID_00278,CID_00153,share
UID_00055,CID_00008,like
UID_00853,CID_00455,share
UID_00077,CID_00156,share
UID_00430,CID_00013,like
UID_00802,CID_00046,invest
UID_00497,CID_00192,invest
UID_00668,CID_00194,invest
UID_00224,CID_00215,view
UID_00265,CID_00443,invest
UID_00847,CID_00118,share
UID_00881,CID_00309,like
UID_00434,CID_00017,like
UID_00555,CID_00206,invest
UID_00395,CID_00476,invest
UID_00725,CID_00387,view
UID_00415,CID_00044,invest
UID_00257,CID_00177,share
UID_00391,CID_00453,view
UID_00253,CID_00446,share
UID_00028,CID_00424,like
UID_00346,CID_00063,invest
UID_00636,CID_00351,like
UID_00640,CID_00198,view
UID_00263,CID_00177,invest
UID_00621,CID_00269,invest
UID_00896,CID_00220,like
UID_00636,CID_00443,share
UID_00648,CID_00030,view
UID_00637,CID_00446,like
UID_00660,CID_00148,invest
UID_00558,CID_00281,share
UID_00474,CID_00431,invest
UID_00589,CID_00068,like
UID_00981,CID_00291,invest
UID_00491,CID_00415,share
UID_00479,CID_00385,view
UID_00541,CID_00278,like
UID_00843,CID_00248,view
UID_00698,CID_00118,view
UID_00365,CID_00145,share
UID_00762,CID_00242,like
UID_00812,CID_00118,invest
UID_00939,CID_00497,like
UID_00981,CID_00140,invest
UID_00451,CID_00098,view
UID_00149,CID_00092,view
UID_00028,CID_00403,view
UID_00101,CID_00064,invest
UID_00079,CID_00259,invest
UID_00876,CID_00474,view
UID_00034,CID_00323,like
UID_00572,CID_00139,invest
UID_00435,CID_00066,share
UID_00877,CID_00298,like
UID_00195,CID_00334,invest
UID_00795,CID_00100,view
UID_00084,CID_00060,invest
UID_00794,CID_00023,view
UID_00740,CID_00491,invest
UID_00043,CID_00246,view
UID_00234,CID_00240,view
UID_00575,CID_00291,like
UID_00697,CID_00243,invest
UID_00115,CID_00080,view
UID_00120,CID_00383,like
UID_00456,CID_00428,view
UID_00073,CID_00075,share
UID_00107,CID_00439,share
UID_00672,CID_00419,like
UID_00930,CID_00466,like
UID_00231,CID_00261,share
UID_00546,CID_00446,view
UID_00150,CID_00161,view
UID_00496,CID_00164,invest
UID_00480,CID_00263,view
UID_00418,CID_00474,view
UID_00032,CID_00142,invest
UID_00106,CID_00222,invest
UID_00285,CID_00225,view
UID_00712,CID_00331,invest
UID_00169,CID_00208,like
UID_00617,CID_00325,view
UID_00583,CID_00079,view
UID_00812,CID_00410,share
UID_00176,CID_00106,share
UID_00290,CID_00404,like
UID_00318,CID_00147,view
UID_00014,CID_00225,like
UID_00810,CID_00400,view
UID_00180,CID_00277,invest
UID_00291,CID_00339,invest
UID_00088,CID_00071,invest
UID_00152,CID_00168,view
UID_00019,CID_00439,like
UID_00308,CID_00029,like
UID_00208,CID_00273,invest
UID_00912,CID_00150,like
UID_00188,CID_00257,share
UID_00558,CID_00371,like
UID_00310,CID_00257,like
UID_00123,CID_00261,like
UID_00443,CID_00256,view
UID_00985,CID_00448,share
UID_00162,CID_00184,view
UID_00768,CID_00421,like
UID_00402,CID_00401,like
UID_00952,CID_00196,like
UID_00116,CID_00393,share
UID_00843,CID_00351,share
UID_00943,CID_00046,invest
UID_00188,CID_00046,invest
UID_00100,CID_00360,share
UID_00430,CID_00460,share
UID_00086,CID_00297,like
UID_00405,CID_00393,like
UID_00053,CID_00276,view
UID_00054,CID_00205,invest
UID_00273,CID_00400,view
UID_00776,CID_00298,invest
UID_00408,CID_00463,share
UID_00975,CID_00283,like
UID_00007,CID_00445,invest
UID_00501,CID_00083,share
UID_00133,CID_00368,invest
UID_00860,CID_00387,like
UID_00218,CID_00276,share
UID_00387,CID_00191,like
UID_00858,CID_00243,share
UID_00019,CID_00299,view
UID_00861,CID_00021,share
UID_00442,CID_00255,like
UID_00794,CID_00444,invest
UID_00458,CID_00460,view
UID_00621,CID_00114,view
UID_00189,CID_00477,like
UID_00777,CID_00288,view
UID_00389,CID_00464,view
UID_00624,CID_00133,share
UID_00520,CID_00246,invest
UID_00396,CID_00074,view
UID_00180,CID_00397,share
UID_00008,CID_00198,view
UID_00150,CID_00071,invest
UID_00753,CID_00128,view
UID_00600,CID_00195,view
UID_00030,CID_00021,share
UID_00291,CID_00213,invest
UID_00202,CID_00434,invest
UID_00794,CID_00372,share
UID_00252,CID_00118,invest
UID_00630,CID_00360,invest
UID_00008,CID_00460,invest
UID_00703,CID_00072,share
UID_00560,CID_00137,share
UID_00345,CID_00478,share
UID_00094,CID_00177,share
UID_00529,CID_00142,share
UID_00853,CID_00469,share
UID_00665,CID_00204,like
UID_00136,CID_00381,view
UID_00055,CID_00199,share
UID_00688,CID_00257,view
UID_00182,CID_00428,invest
UID_00803,CID_00161,like
UID_00440,CID_00361,view
UID_00861,CID_00123,view
UID_00049,CID_00301,view
UID_00729,CID_00075,view
UID_00221,CID_00364,invest
UID_00888,CID_00319,view
UID_00766,CID_00434,share
UID_00589,CID_00424,share
UID_00225,CID_00443,view
UID_00617,CID_00370,share
UID_00760,CID_00384,share
UID_00870,CID_00358,invest
UID_00034,CID_00281,like
UID_00257,CID_00460,invest
UID_00557,CID_00330,share
UID_00155,CID_00227,share
UID_00398,CID_00416,view
UID_00530,CID_00382,invest
UID_00022,CID_00219,view
UID_00041,CID_00316,share
UID_00016,CID_00283,invest
UID_00046,CID_00329,view
UID_00398,CID_00330,invest
UID_00839,CID_00018,invest
UID_00059,CID_00079,view
UID_00920,CID_00313,like
UID_00038,CID_00417,share
UID_00126,CID_00353,like
UID_00175,CID_00370,like
UID_00270,CID_00103,view
UID_00804,CID_00468,view
UID_00162,CID_00470,invest
UID_00860,CID_00330,view
UID_00569,CID_00437,like
UID_00248,CID_00340,view
UID_00612,CID_00256,invest
UID_00815,CID_00225,invest
UID_00395,CID_00287,invest
UID_00611,CID_00430,like
UID_00793,CID_00011,like
UID_00829,CID_00215,like
UID_00177,CID_00359,invest
UID_00410,CID_00039,invest
UID_00464,CID_00363,invest
UID_00419,CID_00400,view
UID_00756,CID_00451,view
UID_00248,CID_00490,share
UID_00459,CID_00187,like
UID_00590,CID_00313,view
UID_00727,CID_00204,invest
UID_00921,CID_00408,like
UID_00417,CID_00144,view
UID_00792,CID_00047,like
UID_00505,CID_00352,view
UID_00452,CID_00485,view
UID_00215,CID_00180,share
UID_00421,CID_00379,share
UID_00889,CID_00499,share
UID_00422,CID_00490,like
UID_00769,CID_00271,share
UID_00487,CID_00388,share
UID_00095,CID_00245,like
UID_00090,CID_00350,share
UID_00267,CID_00028,share
UID_00167,CID_00160,view
UID_00406,CID_00195,view
UID_00005,CID_00277,like
UID_00814,CID_00490,invest
UID_00167,CID_00143,like
UID_00110,CID_00046,view
UID_00720,CID_00475,like
UID_00519,CID_00419,invest
UID_00848,CID_00128,view
UID_00014,CID_00389,like
UID_00794,CID_00067,like
UID_00836,CID_00098,like
UID_00051,CID_00173,invest
UID_00990,CID_00299,share
UID_00012,CID_00357,like
UID_00881,CID_00119,like
UID_00526,CID_00133,share
UID_00859,CID_00436,like
UID_00496,CID_00030,view
UID_00830,CID_00279,like
UID_00342,CID_00340,invest
UID_00416,CID_00255,share
UID_00987,CID_00086,view
UID_00180,CID_00264,share
UID_00943,CID_00225,view
UID_00725,CID_00386,invest
UID_00399,CID_00080,share
UID_00654,CID_00230,share
UID_00315,CID_00385,invest
UID_00859,CID_00285,view
UID_00352,CID_00498,invest
UID_00933,CID_00055,like
UID_00011,CID_00049,like
UID_00841,CID_00133,view
UID_00107,CID_00069,share
UID_00408,CID_00461,like
UID_00095,CID_00425,share
UID_00563,CID_00331,invest
UID_00387,CID_00181,share
UID_00256,CID_00473,like
UID_00564,CID_00254,view
UID_00074,CID_00037,invest
UID_00579,CID_00483,invest
UID_00763,CID_00003,like
UID_00413,CID_00259,invest
UID_00062,CID_00226,share
UID_00179,CID_00301,view
UID_00138,CID_00067,invest
UID_00782,CID_00092,like
UID_00535,CID_00283,invest
UID_00643,CID_00378,invest
UID_00478,CID_00348,view
UID_00267,CID_00142,like
UID_00498,CID_00074,view
UID_00159,CID_00227,share
UID_00632,CID_00026,view
UID_00619,CID_00384,invest
UID_00808,CID_00299,view
UID_00818,CID_00213,share
UID_00437,CID_00111,view
UID_00762,CID_00208,like
UID_00207,CID_00430,like
UID_00139,CID_00401,invest
UID_00229,CID_00286,share
UID_00607,CID_00120,like
UID_00732,CID_00285,like
UID_00975,CID_00077,like
UID_00466,CID_00239,invest
UID_00350,CID_00065,share
UID_00085,CID_00319,like
UID_00344,CID_00419,like
UID_00338,CID_00222,invest
UID_00821,CID_00482,like
UID_00059,CID_00050,share
UID_00379,CID_00109,like
UID_00716,CID_00156,share
UID_00286,CID_00021,share
UID_00102,CID_00209,like
UID_00365,CID_00231,invest
UID_00327,CID_00112,share
UID_00600,CID_00206,view
UID_00702,CID_00301,view
UID_00166,CID_00341,invest
UID_00689,CID_00329,share
UID_00119,CID_00446,share
UID_00728,CID_00332,invest
UID_00708,CID_00226,invest
UID_00796,CID_00201,invest
UID_00665,CID_00320,share
UID_00720,CID_00207,share
UID_00851,CID_00033,view
UID_00879,CID_00353,invest
UID_00717,CID_00324,invest
UID_00263,CID_00218,invest
UID_00344,CID_00224,like
UID_00835,CID_00367,view
UID_00452,CID_00425,share
UID_00688,CID_00408,invest
UID_00274,CID_00239,like
UID_00828,CID_00036,invest
UID_00468,CID_00090,invest
UID_00026,CID_00415,invest
UID_00783,CID_00339,like
UID_00987,CID_00036,invest
UID_00297,CID_00353,invest
UID_00937,CID_00158,invest
UID_00635,CID_00239,like
UID_00608,CID_00380,invest
UID_00747,CID_00070,share
UID_00007,CID_00113,invest
UID_00795,CID_00326,view
UID_00084,CID_00475,view
UID_00635,CID_00341,share
UID_00831,CID_00499,invest
UID_00340,CID_00339,view
UID_00900,CID_00474,invest
UID_00248,CID_00465,like
UID_00608,CID_00245,like
UID_00567,CID_00050,view
UID_00713,CID_00499,like
UID_00785,CID_00071,view
UID_00432,CID_00121,view
UID_00031,CID_00461,view
UID_00181,CID_00187,invest
UID_00572,CID_00195,like
UID_00229,CID_00293,share
UID_00713,CID_00265,like
UID_00796,CID_00494,like
UID_00021,CID_00251,view
UID_00710,CID_00221,view
UID_00242,CID_00495,view
UID_00812,CID_00330,view
UID_00222,CID_00265,invest
UID_00379,CID_00111,share
UID_00743,CID_00235,invest
UID_00919,CID_00362,like
UID_00414,CID_00373,like
UID_00620,CID_00037,view
UID_00726,CID_00143,share
UID_00060,CID_00435,like
UID_00548,CID_00244,view
UID_00179,CID_00493,share
UID_00527,CID_00074,invest
UID_00982,CID_00453,view
UID_00962,CID_00432,view
UID_00428,CID_00375,like
UID_00342,CID_00035,share
UID_00127,CID_00290,like
UID_00811,CID_00150,share
UID_00902,CID_00412,share
UID_00814,CID_00259,invest
UID_00157,CID_00089,share
UID_00255,CID_00115,view
UID_00645,CID_00462,view
UID_00384,CID_00237,view
UID_00022,CID_00384,like
UID_00957,CID_00232,share
UID_00091,CID_00200,invest
UID_00017,CID_00252,view
UID_00322,CID_00455,view
UID_00568,CID_00473,view
UID_00759,CID_00429,like
UID_00032,CID_00020,like
UID_00626,CID_00273,invest
UID_00495,CID_00323,invest
UID_00804,CID_00280,invest
UID_00448,CID_00480,invest
UID_00360,CID_00397,share
UID_00575,CID_00291,view
UID_00472,CID_00345,share
UID_00088,CID_00436,invest
UID_00414,CID_00430,invest
UID_00606,CID_00134,like
UID_00862,CID_00440,share
UID_00687,CID_00328,like
UID_00136,CID_00047,like
UID_00306,CID_00383,view
UID_00561,CID_00393,share
UID_00918,CID_00164,invest
UID_00821,CID_00299,like
UID_00490,CID_00058,view
UID_00149,CID_00450,invest
UID_00870,CID_00219,share
UID_00625,CID_00367,share
UID_00118,CID_00268,view
UID_00480,CID_00327,invest
UID_00909,CID_00044,invest
UID_00152,CID_00473,share
UID_00815,CID_00215,like
UID_00941,CID_00357,like
UID_00450,CID_00409,share
UID_00378,CID_00341,invest
UID_00243,CID_00172,view
UID_01000,CID_00273,view
UID_00887,CID_00224,share
UID_00627,CID_00292,invest
UID_00241,CID_00445,view
UID_00626,CID_00367,view
UID_00744,CID_00132,invest
UID_00613,CID_00319,view
UID_00325,CID_00121,like
UID_00675,CID_00255,share
UID_00814,CID_00385,like
UID_00502,CID_00497,view
UID_00920,CID_00326,share
UID_00175,CID_00415,invest
UID_00728,CID_00231,view
UID_00462,CID_00408,share
UID_00421,CID_00116,view
UID_00322,CID_00136,invest
UID_00223,CID_00209,share
UID_00895,CID_00072,share
UID_00730,CID_00031,view
UID_00255,CID_00278,view
UID_00478,CID_00438,like
UID_00537,CID_00044,invest
UID_00532,CID_00022,view
UID_00623,CID_00297,view
UID_00661,CID_00209,share
UID_00167,CID_00180,view
UID_00429,CID_00152,view
UID_00500,CID_00105,view
UID_00365,CID_00409,view
UID_00499,CID_00467,view
UID_00522,CID_00217,share
UID_00171,CID_00249,share
UID_00236,CID_00500,share
UID_00031,CID_00428,invest
UID_00912,CID_00059,like
UID_00497,CID_00213,view
UID_00193,CID_00102,invest
UID_00589,CID_00134,like
UID_00811,CID_00496,view
UID_00463,CID_00087,view
UID_00280,CID_00088,share
UID_00899,CID_00247,share
UID_00846,CID_00339,invest
UID_00896,CID_00237,invest
UID_00436,CID_00367,like
UID_00143,CID_00121,like
UID_00332,CID_00052,view
UID_00579,CID_00323,view
UID_00724,CID_00051,view
UID_00343,CID_00409,view
UID_00567,CID_00259,view
UID_00355,CID_00482,invest
UID_00993,CID_00363,invest
UID_00695,CID_00053,share
UID_00509,CID_00326,share
UID_00922,CID_00335,share
UID_00866,CID_00055,invest
UID_00077,CID_00285,view
UID_00154,CID_00453,view
UID_00709,CID_00037,view
UID_00861,CID_00181,like
UID_00420,CID_00159,like
UID_00651,CID_00101,like
UID_00434,CID_00088,like
UID_00158,CID_00176,like
UID_00930,CID_00430,like
UID_00282,CID_00458,view
UID_00766,CID_00105,share
UID_00077,CID_00257,share
UID_00928,CID_00258,invest
UID_00068,CID_00493,view
UID_00362,CID_00049,invest
UID_00713,CID_00005,invest
UID_00180,CID_00330,view
UID_00421,CID_00218,like
UID_00497,CID_00244,like
UID_00613,CID_00408,like
UID_00827,CID_00486,share
UID_00809,CID_00032,share
UID_00872,CID_00350,like
UID_00543,CID_00083,view
UID_00609,CID_00103,invest
UID_00066,CID_00180,like
UID_00957,CID_00303,like
UID_00654,CID_00005,invest
UID_00653,CID_00495,view
UID_00126,CID_00069,invest
UID_00515,CID_00266,like
UID_00066,CID_00173,like
UID_00881,CID_00231,invest
UID_00188,CID_00325,invest
UID_00139,CID_00198,like
UID_00916,CID_00349,invest
UID_00642,CID_00033,like
UID_00436,CID_00301,like
UID_00028,CID_00390,like
UID_00879,CID_00237,view
UID_00101,CID_00344,share
UID_00784,CID_00186,like
UID_00682,CID_00129,invest
UID_00042,CID_00408,like
UID_00116,CID_00004,share
UID_00812,CID_00347,view
UID_00969,CID_00457,like
UID_00082,CID_00010,like
UID_00699,CID_00210,invest
UID_00960,CID_00096,view
UID_00777,CID_00006,share
UID_00842,CID_00457,like
UID_00046,CID_00123,view
UID_00103,CID_00435,share
UID_00032,CID_00460,view
UID_00886,CID_00184,invest
UID_00872,CID_00008,view
UID_00596,CID_00193,share
UID_00334,CID_00445,invest
UID_00716,CID_00103,invest
UID_00940,CID_00055,view
UID_00237,CID_00451,invest
UID_00833,CID_00095,like
UID_00481,CID_00451,like
UID_00098,CID_00293,share
UID_00149,CID_00231,like
UID_00057,CID_00451,share
UID_00458,CID_00117,view
UID_00458,CID_00396,invest
UID_00745,CID_00196,view
UID_00687,CID_00298,invest
UID_00560,CID_00497,share
UID_00974,CID_00401,share
UID_00540,CID_00255,view
UID_00097,CID_00218,like
UID_00589,CID_00204,share
UID_00455,CID_00358,share
UID_00862,CID_00137,share
UID_00369,CID_00161,share
UID_00352,CID_00296,share
UID_00891,CID_00394,view
UID_00255,CID_00160,share
UID_00627,CID_00422,share
UID_00168,CID_00093,view
UID_00306,CID_00332,view
UID_00836,CID_00061,view
UID_00924,CID_00252,invest
UID_00045,CID_00272,view
UID_00768,CID_00129,invest
UID_00226,CID_00491,share
UID_00327,CID_00403,share
UID_00032,CID_00280,share
UID_00616,CID_00252,view
UID_00265,CID_00169,like
UID_00948,CID_00418,invest
UID_00836,CID_00318,like
UID_00797,CID_00086,share
UID_00494,CID_00271,view
UID_00424,CID_00269,invest
UID_00876,CID_00127,view
UID_00022,CID_00007,share
UID_00993,CID_00290,view
UID_00011,CID_00329,view
UID_00645,CID_00091,invest
UID_00605,CID_00487,share
UID_00017,CID_00053,invest
UID_00440,CID_00381,view
UID_00311,CID_00036,invest
UID_00144,CID_00004,invest
UID_00705,CID_00307,like
UID_00022,CID_00037,invest
UID_00073,CID_00070,like
UID_00767,CID_00114,view
UID_00892,CID_00290,share
UID_00387,CID_00228,invest
UID_00363,CID_00442,invest
UID_00795,CID_00399,like
UID_00411,CID_00418,like
UID_00712,CID_00248,like
UID_00208,CID_00233,invest
UID_00669,CID_00312,like
UID_00231,CID_00058,share
UID_00735,CID_00218,like
UID_00235,CID_00358,share
UID_00526,CID_00302,invest
UID_00900,CID_00154,like
UID_00388,CID_00055,view
UID_00248,CID_00170,invest
UID_00261,CID_00167,like
UID_00054,CID_00079,share
UID_00737,CID_00026,share
UID_00271,CID_00155,invest
UID_00235,CID_00313,like
UID_00665,CID_00168,invest
UID_00851,CID_00132,view
UID_00611,CID_00344,view
UID_00977,CID_00133,like
UID_00322,CID_00202,invest
UID_00448,CID_00416,like
UID_00007,CID_00255,share
UID_00047,CID_00238,invest
UID_00144,CID_00180,view
UID_00925,CID_00206,share
UID_00773,CID_00493,like
UID_00547,CID_00136,share
UID_00898,CID_00454,like
UID_00308,CID_00463,like
UID_00999,CID_00103,like
UID_00688,CID_00379,share
UID_00904,CID_00116,view
UID_00680,CID_00385,share
UID_00226,CID_00007,view
UID_00721,CID_00008,share
UID_00865,CID_00244,share
UID_00298,CID_00256,view
UID_00198,CID_00257,share
UID_00238,CID_00082,invest
UID_00060,CID_00019,share
UID_00361,CID_00389,view
UID_00314,CID_00187,view
UID_00255,CID_00173,invest
UID_00443,CID_00030,share
UID_00830,CID_00042,invest
UID_00497,CID_00065,invest
UID_00291,CID_00275,view
UID_00226,CID_00297,view
UID_00561,CID_00407,invest
UID_00694,CID_00299,view
UID_00747,CID_00033,invest
UID_00055,CID_00025,like
UID_00177,CID_00281,share
UID_00862,CID_00231,share
UID_00843,CID_00428,view
UID_00635,CID_00119,share
UID_00925,CID_00085,share
UID_00373,CID_00259,share
UID_00835,CID_00349,like
UID_00626,CID_00473,view
UID_00983,CID_00118,view
UID_00973,CID_00301,view
UID_00946,CID_00238,share
UID_00960,CID_00312,like
UID_00792,CID_00069,share
UID_00212,CID_00407,view
UID_00886,CID_00090,share
UID_00593,CID_00128,view
UID_00911,CID_00120,like
UID_00754,CID_00117,view
UID_00717,CID_00437,like
UID_00781,CID_00281,share
UID_00330,CID_00266,share
UID_00415,CID_00112,invest
UID_00126,CID_00405,view
UID_00524,CID_00480,like
UID_00667,CID_00051,invest
UID_00052,CID_00041,like
UID_00497,CID_00308,like
UID_00816,CID_00184,view
UID_00933,CID_00419,view
UID_00605,CID_00006,view
UID_00712,CID_00276,share
UID_00906,CID_00195,invest
UID_00880,CID_00258,view
UID_00293,CID_00167,view
UID_00179,CID_00033,invest
UID_00506,CID_00241,view
UID_00339,CID_00393,share
UID_00652,CID_00017,like
UID_00011,CID_00176,invest
UID_00199,CID_00448,like
UID_00615,CID_00107,invest
UID_00510,CID_00299,invest
UID_00029,CID_00340,view
UID_00787,CID_00334,like
UID_00365,CID_00211,view
UID_00866,CID_00453,view
UID_00409,CID_00267,share
UID_00261,CID_00351,share
UID_00254,CID_00243,view
UID_00689,CID_00231,like
UID_00630,CID_00311,share
